timestamp,session_id,dpid,src_ip,dst_ip,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,delta_packets,delta_bytes,packet_rate,byte_rate,avg_packet_size,burst_score,dst_unique_src_count,dst_total_packet_rate,dst_total_byte_rate,dst_active_flow_count,dst_std_packet_rate,dst_cv_packet_rate,label
1783450552.200732,attacco_distribuito_r3,2,10.0.0.9,10.0.0.4,17,37846,12902,1067,627563,45.504,51,28755,25.767845759251557,14528.517741319187,588.1565135895033,1.0572143324830567,6,143.99678512522928,96067.0762573885,6,3.9000514290786388,0.15600540074865865,1
1783450554.1986165,attacco_distribuito_r3,4,10.0.0.11,10.0.0.4,17,52935,11806,1389,1208009,49.823,71,63456,35.446297764981374,31680.00381654448,869.6969042476602,1.2040690334308937,2,55.915286615181884,43862.04764419674,2,7.488654457390432,0.2586071793842201,0
1783450554.1986165,attacco_distribuito_r3,4,10.0.0.12,10.0.0.4,17,56883,12903,1061,634886,48.833,41,24401,20.46898885020051,12182.04382765226,598.3845428840716,0.9337627912770942,2,55.915286615181884,43862.04764419674,2,7.488654457390432,0.2586071793842201,1
1783450554.2068014,attacco_distribuito_r3,1,10.0.0.3,10.0.0.4,17,48872,12900,1255,756386,48.171,51,31676,25.417142726778213,15786.53751006719,602.6980079681275,0.9582018146003098,1,25.417142726778213,15786.53751006719,1,0.0,0.0,1
1783450554.2073715,attacco_distribuito_r3,2,10.0.0.11,10.0.0.4,17,52935,11806,1389,1208009,49.809,71,63456,35.38253915899994,31623.019786950706,869.6969042476602,1.191468718438187,6,158.4739077825631,112145.20703726128,6,5.106523052632535,0.18628570773852227,0
1783450554.2073715,attacco_distribuito_r3,2,10.0.0.6,10.0.0.4,17,59112,11802,1118,943484,49.22,62,49652,30.89742856138023,24743.856821445985,843.9033989266547,1.2208483669534949,6,158.4739077825631,112145.20703726128,6,5.106523052632535,0.18628570773852227,0
1783450554.2073715,attacco_distribuito_r3,2,10.0.0.12,10.0.0.4,17,56883,12903,1061,634886,48.819,42,25182,20.930516122225317,12549.339452139951,598.3845428840716,0.9348061256668752,6,158.4739077825631,112145.20703726128,6,5.106523052632535,0.18628570773852227,1
1783450554.2073715,attacco_distribuito_r3,2,10.0.0.3,10.0.0.4,17,48872,12900,1255,756386,48.157,51,31676,25.415626719845026,15785.59592113355,602.6980079681275,0.9553591352084823,6,158.4739077825631,112145.20703726128,6,5.106523052632535,0.18628570773852227,1
1783450554.2073715,attacco_distribuito_r3,2,10.0.0.5,10.0.0.4,17,38208,12901,1096,643548,47.731,45,27006,22.425552988098552,13458.321866590879,587.1788321167883,0.9620541249313433,6,158.4739077825631,112145.20703726128,6,5.106523052632535,0.18628570773852227,1
1783450554.2073715,attacco_distribuito_r3,2,10.0.0.9,10.0.0.4,17,37846,12902,1114,655626,47.507,47,28063,23.422244232014044,13985.073189000215,588.5332136445243,0.9603998905469859,6,158.4739077825631,112145.20703726128,6,5.106523052632535,0.18628570773852227,1
